open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,attack_tc,decay_tc,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
10.0,6.0,300.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.5786,0.6746,33.24,290.03,30
10.0,2.0,300.0,100.0,0.3,0.05,0.6,0.3667,11,19,1.6327,0.7121,29.41,0.0,30
10.0,2.0,300.0,250.0,0.3,0.05,0.6,0.3667,11,19,1.6327,0.7121,29.41,0.0,30
10.0,4.0,300.0,100.0,0.3,0.05,0.6,0.3667,11,19,1.6759,0.6666,29.41,43.18,30
10.0,4.0,300.0,250.0,0.3,0.05,0.6,0.3667,11,19,1.6759,0.6666,29.41,43.18,30
12.0,2.0,500.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.7702,0.8009,16.91,0.0,30
12.0,2.0,500.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.7702,0.8009,16.91,0.0,30
12.0,2.0,300.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.7707,0.6327,17.38,0.0,30
12.0,2.0,300.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.7707,0.6327,17.38,0.0,30
12.0,6.0,500.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.7707,0.7574,17.38,0.0,30
12.0,6.0,500.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.7707,0.7574,17.38,0.0,30
12.0,4.0,500.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.7714,0.778,18.05,0.0,30
12.0,4.0,500.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.7714,0.778,18.05,0.0,30
12.0,4.0,300.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.7724,0.6077,17.38,1.66,30
12.0,4.0,300.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.7724,0.6077,17.38,1.66,30
12.0,2.0,300.0,100.0,0.3,0.05,0.6,0.3667,11,19,1.7784,0.6318,25.1,0.0,30
12.0,2.0,300.0,250.0,0.3,0.05,0.6,0.3667,11,19,1.7784,0.6318,25.1,0.0,30
12.0,4.0,300.0,100.0,0.3,0.05,0.6,0.3667,11,19,1.7794,0.6114,25.1,0.99,30
12.0,4.0,300.0,250.0,0.3,0.05,0.6,0.3667,11,19,1.7794,0.6114,25.1,0.99,30
12.0,6.0,500.0,100.0,0.3,0.05,0.6,0.3667,11,19,1.8418,0.6998,25.1,0.0,30
12.0,6.0,500.0,250.0,0.3,0.05,0.6,0.3667,11,19,1.8418,0.6998,25.1,0.0,30
6.0,2.0,800.0,100.0,1.0,0.05,0.3,0.3333,10,20,0.3116,1.3709,49.69,236.58,30
6.0,2.0,800.0,250.0,1.0,0.05,0.3,0.3333,10,20,0.3116,1.3709,49.69,236.58,30
6.0,4.0,800.0,100.0,1.0,0.05,0.3,0.3333,10,20,0.3763,1.3183,49.69,353.92,30
6.0,4.0,800.0,250.0,1.0,0.05,0.3,0.3333,10,20,0.3763,1.3183,49.69,353.92,30
6.0,6.0,800.0,100.0,1.0,0.05,0.3,0.3333,10,20,0.6316,1.2189,50.83,689.91,30
6.0,6.0,800.0,250.0,1.0,0.05,0.3,0.3333,10,20,0.6316,1.2189,50.83,689.91,30
6.0,6.0,500.0,100.0,1.0,0.05,0.15,0.3333,10,20,0.6879,0.9325,147.21,846.48,30
6.0,6.0,500.0,250.0,1.0,0.05,0.15,0.3333,10,20,0.6879,0.9325,147.21,846.48,30
8.0,2.0,300.0,100.0,1.0,0.05,0.15,0.3333,10,20,0.7366,0.6719,59.77,562.81,30
8.0,2.0,300.0,250.0,1.0,0.05,0.15,0.3333,10,20,0.7366,0.6719,59.77,562.81,30
6.0,6.0,300.0,100.0,1.0,0.05,0.3,0.3333,10,20,0.9449,0.7009,143.67,1022.03,30
6.0,6.0,300.0,250.0,1.0,0.05,0.3,0.3333,10,20,0.9449,0.7009,143.67,1022.03,30
8.0,2.0,800.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.0658,1.1592,43.47,197.06,30
8.0,2.0,800.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.0658,1.1592,43.47,197.06,30
8.0,2.0,500.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.0743,0.9777,41.94,307.06,30
8.0,2.0,500.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.0743,0.9777,41.94,307.06,30
6.0,6.0,300.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.133,0.763,42.44,952.58,30
6.0,6.0,300.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.133,0.763,42.44,952.58,30
8.0,4.0,800.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.1358,1.0992,43.47,367.73,30
8.0,4.0,800.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.1358,1.0992,43.47,367.73,30
8.0,6.0,800.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.1979,1.0832,191.47,263.08,30
8.0,6.0,800.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.1979,1.0832,191.47,263.08,30
12.0,6.0,500.0,100.0,1.0,0.02,0.15,0.3333,10,20,1.1982,0.7422,45.45,604.04,30
12.0,6.0,500.0,250.0,1.0,0.02,0.15,0.3333,10,20,1.1982,0.7422,45.45,604.04,30
12.0,6.0,500.0,100.0,1.0,0.005,0.6,0.3333,10,20,1.2049,0.6983,71.8,753.12,30
12.0,6.0,500.0,250.0,1.0,0.005,0.6,0.3333,10,20,1.2049,0.6983,71.8,753.12,30
8.0,4.0,500.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.2177,0.9203,189.94,277.08,30
8.0,4.0,500.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.2177,0.9203,189.94,277.08,30
10.0,6.0,300.0,100.0,1.0,0.02,0.3,0.3333,10,20,1.2585,0.5925,53.62,1059.85,30
10.0,6.0,300.0,250.0,1.0,0.02,0.3,0.3333,10,20,1.2585,0.5925,53.62,1059.85,30
8.0,6.0,500.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.3305,0.8665,41.94,517.27,30
8.0,6.0,500.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.3305,0.8665,41.94,517.27,30
12.0,6.0,300.0,100.0,1.0,0.005,0.3,0.3333,10,20,1.376,0.5927,66.09,992.95,30
12.0,6.0,300.0,250.0,1.0,0.005,0.3,0.3333,10,20,1.376,0.5927,66.09,992.95,30
8.0,6.0,300.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.3935,0.6982,40.6,574.93,30
8.0,6.0,300.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.3935,0.6982,40.6,574.93,30
12.0,2.0,500.0,100.0,1.0,0.05,0.15,0.3333,10,20,1.4405,0.7659,53.01,164.18,30
12.0,2.0,500.0,250.0,1.0,0.05,0.15,0.3333,10,20,1.4405,0.7659,53.01,164.18,30
12.0,2.0,500.0,100.0,0.3,0.05,0.15,0.3333,10,20,1.4502,0.7769,23.9,62.99,30
12.0,2.0,500.0,250.0,0.3,0.05,0.15,0.3333,10,20,1.4502,0.7769,23.9,62.99,30
10.0,6.0,800.0,100.0,0.3,0.05,0.3,0.3333,10,20,1.4509,1.0222,183.44,47.49,30
10.0,6.0,800.0,250.0,0.3,0.05,0.3,0.3333,10,20,1.4509,1.0222,183.44,47.49,30
12.0,6.0,300.0,100.0,1.0,0.02,0.3,0.3333,10,20,1.4705,0.5231,33.94,672.2,30
12.0,6.0,300.0,250.0,1.0,0.02,0.3,0.3333,10,20,1.4705,0.5231,33.94,672.2,30
12.0,4.0,500.0,100.0,1.0,0.02,0.6,0.3333,10,20,1.4714,0.7427,34.83,213.23,30
12.0,4.0,500.0,250.0,1.0,0.02,0.6,0.3333,10,20,1.4714,0.7427,34.83,213.23,30
12.0,2.0,300.0,100.0,1.0,0.02,0.6,0.3333,10,20,1.4727,0.602,34.83,214.55,30
12.0,2.0,300.0,250.0,1.0,0.02,0.6,0.3333,10,20,1.4727,0.602,34.83,214.55,30
12.0,6.0,500.0,100.0,0.3,0.005,0.6,0.3333,10,20,1.4824,0.8224,25.46,543.6,30
12.0,6.0,500.0,250.0,0.3,0.005,0.6,0.3333,10,20,1.4824,0.8224,25.46,543.6,30
10.0,2.0,800.0,100.0,0.3,0.05,0.3,0.3333,10,20,1.4916,1.0849,35.44,153.51,30
10.0,2.0,800.0,250.0,0.3,0.05,0.3,0.3333,10,20,1.4916,1.0849,35.44,153.51,30
10.0,4.0,800.0,100.0,0.3,0.05,0.3,0.3333,10,20,1.4923,1.0589,35.44,154.18,30
10.0,4.0,800.0,250.0,0.3,0.05,0.3,0.3333,10,20,1.4923,1.0589,35.44,154.18,30
12.0,4.0,500.0,100.0,1.0,0.05,0.15,0.3333,10,20,1.4959,0.7385,53.01,219.51,30
12.0,4.0,500.0,250.0,1.0,0.05,0.15,0.3333,10,20,1.4959,0.7385,53.01,219.51,30
12.0,6.0,500.0,100.0,0.3,0.05,0.15,0.3333,10,20,1.5129,0.7536,23.9,207.66,30
12.0,6.0,500.0,250.0,0.3,0.05,0.15,0.3333,10,20,1.5129,0.7536,23.9,207.66,30
12.0,4.0,300.0,100.0,1.0,0.02,0.6,0.3333,10,20,1.5183,0.5156,34.83,278.43,30
12.0,4.0,300.0,250.0,1.0,0.02,0.6,0.3333,10,20,1.5183,0.5156,34.83,278.43,30
12.0,6.0,300.0,100.0,0.3,0.05,0.15,0.3333,10,20,1.5586,0.5819,23.9,224.04,30
12.0,6.0,300.0,250.0,0.3,0.05,0.15,0.3333,10,20,1.5586,0.5819,23.9,224.04,30
12.0,4.0,500.0,100.0,0.3,0.05,0.15,0.3333,10,20,1.5822,0.7649,23.9,194.99,30
12.0,4.0,500.0,250.0,0.3,0.05,0.15,0.3333,10,20,1.5822,0.7649,23.9,194.99,30
12.0,6.0,500.0,100.0,1.0,0.02,0.6,0.3333,10,20,1.6063,0.641,34.83,284.81,30
12.0,6.0,500.0,250.0,1.0,0.02,0.6,0.3333,10,20,1.6063,0.641,34.83,284.81,30
10.0,4.0,500.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.6334,0.8547,30.08,0.0,30
10.0,4.0,500.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.6334,0.8547,30.08,0.0,30
10.0,6.0,300.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.6946,0.6333,29.41,61.85,30
10.0,6.0,300.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.6946,0.6333,29.41,61.85,30
10.0,6.0,500.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.7416,0.7569,30.08,44.86,30
10.0,6.0,500.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.7416,0.7569,30.08,44.86,30
12.0,6.0,300.0,100.0,0.3,0.05,0.3,0.3333,10,20,1.7737,0.587,17.38,2.99,30
12.0,6.0,300.0,250.0,0.3,0.05,0.3,0.3333,10,20,1.7737,0.587,17.38,2.99,30
12.0,4.0,500.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.7784,0.7824,25.1,0.0,30
12.0,4.0,500.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.7784,0.7824,25.1,0.0,30
12.0,6.0,300.0,100.0,0.3,0.05,0.6,0.3333,10,20,1.7968,0.5708,25.1,18.34,30
12.0,6.0,300.0,250.0,0.3,0.05,0.6,0.3333,10,20,1.7968,0.5708,25.1,18.34,30
8.0,2.0,800.0,100.0,1.0,0.05,0.15,0.3,9,21,0.4101,1.2148,61.03,226.4,30
8.0,2.0,800.0,250.0,1.0,0.05,0.15,0.3,9,21,0.4101,1.2148,61.03,226.4,30
8.0,4.0,800.0,100.0,1.0,0.05,0.15,0.3,9,21,0.5035,1.1608,60.36,320.48,30
8.0,4.0,800.0,250.0,1.0,0.05,0.15,0.3,9,21,0.5035,1.1608,60.36,320.48,30
8.0,2.0,500.0,100.0,1.0,0.05,0.3,0.3,9,21,0.5406,0.934,66.83,341.15,30
8.0,2.0,500.0,250.0,1.0,0.05,0.3,0.3,9,21,0.5406,0.934,66.83,341.15,30
8.0,6.0,800.0,100.0,1.0,0.05,0.15,0.3,9,21,0.7589,1.0855,209.03,483.17,30
8.0,6.0,800.0,250.0,1.0,0.05,0.15,0.3,9,21,0.7589,1.0855,209.03,483.17,30
6.0,6.0,500.0,100.0,1.0,0.05,0.3,0.3,9,21,0.7745,0.9185,113.17,773.78,30
6.0,6.0,500.0,250.0,1.0,0.05,0.3,0.3,9,21,0.7745,0.9185,113.17,773.78,30
8.0,2.0,300.0,100.0,1.0,0.05,0.3,0.3,9,21,0.7756,0.697,66.16,558.14,30
8.0,2.0,300.0,250.0,1.0,0.05,0.3,0.3,9,21,0.7756,0.697,66.16,558.14,30
6.0,6.0,300.0,100.0,1.0,0.005,0.6,0.3,9,21,0.8326,0.8086,114.52,1125.79,30
6.0,6.0,300.0,250.0,1.0,0.005,0.6,0.3,9,21,0.8326,0.8086,114.52,1125.79,30
6.0,6.0,300.0,100.0,1.0,0.02,0.6,0.3,9,21,0.8675,0.7575,122.11,1123.79,30
6.0,6.0,300.0,250.0,1.0,0.02,0.6,0.3,9,21,0.8675,0.7575,122.11,1123.79,30
8.0,4.0,500.0,100.0,1.0,0.05,0.3,0.3,9,21,0.874,0.8633,66.83,653.82,30
8.0,4.0,500.0,250.0,1.0,0.05,0.3,0.3,9,21,0.874,0.8633,66.83,653.82,30
8.0,6.0,500.0,100.0,1.0,0.05,0.15,0.3,9,21,0.8943,0.8177,99.27,724.31,30
8.0,6.0,500.0,250.0,1.0,0.05,0.15,0.3,9,21,0.8943,0.8177,99.27,724.31,30
10.0,2.0,500.0,100.0,1.0,0.05,0.15,0.3,9,21,0.9221,0.8927,84.24,558.48,30
10.0,2.0,500.0,250.0,1.0,0.05,0.15,0.3,9,21,0.9221,0.8927,84.24,558.48,30
8.0,4.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,0.9268,0.6348,59.77,811.7,30
8.0,4.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,0.9268,0.6348,59.77,811.7,30
8.0,4.0,300.0,100.0,1.0,0.05,0.3,0.3,9,21,0.9504,0.6397,66.16,717.54,30
8.0,4.0,300.0,250.0,1.0,0.05,0.3,0.3,9,21,0.9504,0.6397,66.16,717.54,30
10.0,2.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,1.009,0.6511,83.57,627.48,30
10.0,2.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,1.009,0.6511,83.57,627.48,30
10.0,4.0,500.0,100.0,1.0,0.05,0.15,0.3,9,21,1.0821,0.8334,84.24,659.15,30
10.0,4.0,500.0,250.0,1.0,0.05,0.15,0.3,9,21,1.0821,0.8334,84.24,659.15,30
8.0,6.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,1.0858,0.5898,115.55,930.68,30
8.0,6.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,1.0858,0.5898,115.55,930.68,30
8.0,6.0,300.0,100.0,1.0,0.005,0.6,0.3,9,21,1.1173,0.66,24.55,1007.1,30
8.0,6.0,300.0,250.0,1.0,0.005,0.6,0.3,9,21,1.1173,0.66,24.55,1007.1,30
8.0,6.0,300.0,100.0,1.0,0.02,0.6,0.3,9,21,1.1331,0.6464,42.44,1027.62,30
8.0,6.0,300.0,250.0,1.0,0.02,0.6,0.3,9,21,1.1331,0.6464,42.44,1027.62,30
10.0,4.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,1.2433,0.6126,83.57,849.7,30
10.0,4.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,1.2433,0.6126,83.57,849.7,30
12.0,2.0,800.0,100.0,1.0,0.02,0.6,0.3,9,21,1.3021,0.9988,35.22,43.55,30
12.0,2.0,800.0,250.0,1.0,0.02,0.6,0.3,9,21,1.3021,0.9988,35.22,43.55,30
10.0,6.0,300.0,100.0,1.0,0.005,0.6,0.3,9,21,1.3315,0.5622,42.28,952.87,30
10.0,6.0,300.0,250.0,1.0,0.005,0.6,0.3,9,21,1.3315,0.5622,42.28,952.87,30
10.0,6.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,1.3354,0.576,83.57,933.79,30
10.0,6.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,1.3354,0.576,83.57,933.79,30
12.0,4.0,800.0,100.0,1.0,0.02,0.6,0.3,9,21,1.3948,0.9374,35.22,136.22,30
12.0,4.0,800.0,250.0,1.0,0.02,0.6,0.3,9,21,1.3948,0.9374,35.22,136.22,30
12.0,6.0,300.0,100.0,1.0,0.005,0.6,0.3,9,21,1.4164,0.5031,71.8,1004.26,30
12.0,6.0,300.0,250.0,1.0,0.005,0.6,0.3,9,21,1.4164,0.5031,71.8,1004.26,30
12.0,2.0,800.0,100.0,1.0,0.05,0.15,0.3,9,21,1.4305,1.0145,53.01,154.18,30
12.0,2.0,800.0,250.0,1.0,0.05,0.15,0.3,9,21,1.4305,1.0145,53.01,154.18,30
12.0,4.0,800.0,100.0,1.0,0.05,0.15,0.3,9,21,1.4305,0.9592,53.01,154.18,30
12.0,4.0,800.0,250.0,1.0,0.05,0.15,0.3,9,21,1.4305,0.9592,53.01,154.18,30
12.0,2.0,800.0,100.0,0.3,0.05,0.15,0.3,9,21,1.4329,0.9883,26.1,43.51,30
12.0,2.0,800.0,250.0,0.3,0.05,0.15,0.3,9,21,1.4329,0.9883,26.1,43.51,30
12.0,4.0,800.0,100.0,0.3,0.05,0.15,0.3,9,21,1.4329,0.9763,26.1,43.51,30
12.0,4.0,800.0,250.0,0.3,0.05,0.15,0.3,9,21,1.4329,0.9763,26.1,43.51,30
12.0,2.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,1.4495,0.5735,53.01,173.17,30
12.0,2.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,1.4495,0.5735,53.01,173.17,30
12.0,6.0,800.0,100.0,1.0,0.02,0.6,0.3,9,21,1.4581,0.8781,35.22,199.57,30
12.0,6.0,800.0,250.0,1.0,0.02,0.6,0.3,9,21,1.4581,0.8781,35.22,199.57,30
12.0,6.0,800.0,100.0,1.0,0.05,0.15,0.3,9,21,1.4865,0.9245,53.01,210.18,30
12.0,6.0,800.0,250.0,1.0,0.05,0.15,0.3,9,21,1.4865,0.9245,53.01,210.18,30
12.0,6.0,500.0,100.0,1.0,0.05,0.15,0.3,9,21,1.5217,0.699,53.01,245.32,30
12.0,6.0,500.0,250.0,1.0,0.05,0.15,0.3,9,21,1.5217,0.699,53.01,245.32,30
12.0,4.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,1.5304,0.5377,53.01,254.04,30
12.0,4.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,1.5304,0.5377,53.01,254.04,30
12.0,6.0,800.0,100.0,0.3,0.05,0.15,0.3,9,21,1.5436,0.9656,26.1,154.18,30
12.0,6.0,800.0,250.0,0.3,0.05,0.15,0.3,9,21,1.5436,0.9656,26.1,154.18,30
12.0,6.0,300.0,100.0,1.0,0.05,0.15,0.3,9,21,1.5705,0.4945,53.01,294.13,30
12.0,6.0,300.0,250.0,1.0,0.05,0.15,0.3,9,21,1.5705,0.4945,53.01,294.13,30
10.0,2.0,800.0,100.0,0.3,0.05,0.6,0.3,9,21,1.6327,1.0667,29.34,0.0,30
10.0,2.0,800.0,250.0,0.3,0.05,0.6,0.3,9,21,1.6327,1.0667,29.34,0.0,30
10.0,4.0,800.0,100.0,0.3,0.05,0.6,0.3,9,21,1.6327,1.0507,29.34,0.0,30
10.0,4.0,800.0,250.0,0.3,0.05,0.6,0.3,9,21,1.6327,1.0507,29.34,0.0,30
10.0,6.0,800.0,100.0,0.3,0.05,0.6,0.3,9,21,1.6327,1.0073,29.34,0.0,30
10.0,6.0,800.0,250.0,0.3,0.05,0.6,0.3,9,21,1.6327,1.0073,29.34,0.0,30
10.0,2.0,500.0,100.0,0.3,0.05,0.6,0.3,9,21,1.6334,0.8954,30.08,0.0,30
10.0,2.0,500.0,250.0,0.3,0.05,0.6,0.3,9,21,1.6334,0.8954,30.08,0.0,30
12.0,2.0,800.0,100.0,0.3,0.05,0.3,0.3,9,21,1.7702,0.9596,16.91,0.0,30
12.0,2.0,800.0,250.0,0.3,0.05,0.3,0.3,9,21,1.7702,0.9596,16.91,0.0,30
12.0,4.0,800.0,100.0,0.3,0.05,0.3,0.3,9,21,1.7702,0.9569,16.91,0.0,30
12.0,4.0,800.0,250.0,0.3,0.05,0.3,0.3,9,21,1.7702,0.9569,16.91,0.0,30
12.0,6.0,800.0,100.0,0.3,0.05,0.3,0.3,9,21,1.7702,0.9416,16.91,0.0,30
12.0,6.0,800.0,250.0,0.3,0.05,0.3,0.3,9,21,1.7702,0.9416,16.91,0.0,30
12.0,2.0,500.0,100.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.8138,25.1,0.0,30
12.0,2.0,500.0,250.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.8138,25.1,0.0,30
12.0,2.0,800.0,100.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.9644,25.1,0.0,30
12.0,2.0,800.0,250.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.9644,25.1,0.0,30
12.0,4.0,800.0,100.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.9351,25.1,0.0,30
12.0,4.0,800.0,250.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.9351,25.1,0.0,30
12.0,6.0,800.0,100.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.9051,25.1,0.0,30
12.0,6.0,800.0,250.0,0.3,0.05,0.6,0.3,9,21,1.7784,0.9051,25.1,0.0,30
6.0,2.0,500.0,100.0,1.0,0.05,0.6,0.2667,8,22,0.4681,1.0981,54.83,369.92,30
6.0,2.0,500.0,250.0,1.0,0.05,0.6,0.2667,8,22,0.4681,1.0981,54.83,369.92,30
8.0,2.0,800.0,100.0,1.0,0.05,0.3,0.2667,8,22,0.5471,1.1698,64.68,209.15,30
8.0,2.0,800.0,250.0,1.0,0.05,0.3,0.2667,8,22,0.5471,1.1698,64.68,209.15,30
8.0,2.0,500.0,100.0,1.0,0.05,0.6,0.2667,8,22,0.6812,0.9478,70.68,337.15,30
8.0,2.0,500.0,250.0,1.0,0.05,0.6,0.2667,8,22,0.6812,0.9478,70.68,337.15,30
10.0,2.0,800.0,100.0,1.0,0.05,0.15,0.2667,8,22,0.7031,1.1484,84.44,238.66,30
10.0,2.0,800.0,250.0,1.0,0.05,0.15,0.2667,8,22,0.7031,1.1484,84.44,238.66,30
8.0,4.0,800.0,100.0,1.0,0.05,0.3,0.2667,8,22,0.7571,1.1398,64.68,419.13,30
8.0,4.0,800.0,250.0,1.0,0.05,0.3,0.2667,8,22,0.7571,1.1398,64.68,419.13,30
8.0,6.0,800.0,100.0,1.0,0.05,0.3,0.2667,8,22,0.8506,1.0566,68.16,645.81,30
8.0,6.0,800.0,250.0,1.0,0.05,0.3,0.2667,8,22,0.8506,1.0566,68.16,645.81,30
10.0,4.0,800.0,100.0,1.0,0.05,0.15,0.2667,8,22,0.8856,1.1256,84.44,421.15,30
10.0,4.0,800.0,250.0,1.0,0.05,0.15,0.2667,8,22,0.8856,1.1256,84.44,421.15,30
10.0,2.0,500.0,100.0,1.0,0.05,0.3,0.2667,8,22,0.9741,0.8274,94.24,499.82,30
10.0,2.0,500.0,250.0,1.0,0.05,0.3,0.2667,8,22,0.9741,0.8274,94.24,499.82,30
10.0,6.0,800.0,100.0,1.0,0.05,0.15,0.2667,8,22,1.0843,1.0509,84.44,651.83,30
10.0,6.0,800.0,250.0,1.0,0.05,0.15,0.2667,8,22,1.0843,1.0509,84.44,651.83,30
10.0,4.0,500.0,100.0,1.0,0.05,0.3,0.2667,8,22,1.1361,0.7867,94.24,661.82,30
10.0,4.0,500.0,250.0,1.0,0.05,0.3,0.2667,8,22,1.1361,0.7867,94.24,661.82,30
8.0,6.0,300.0,100.0,1.0,0.05,0.3,0.2667,8,22,1.186,0.596,66.16,1040.16,30
8.0,6.0,300.0,250.0,1.0,0.05,0.3,0.2667,8,22,1.186,0.596,66.16,1040.16,30
10.0,6.0,500.0,100.0,1.0,0.05,0.15,0.2667,8,22,1.2259,0.7865,84.24,836.97,30
10.0,6.0,500.0,250.0,1.0,0.05,0.15,0.2667,8,22,1.2259,0.7865,84.24,836.97,30
10.0,6.0,300.0,100.0,1.0,0.02,0.6,0.2667,8,22,1.3624,0.5764,55.85,969.54,30
10.0,6.0,300.0,250.0,1.0,0.02,0.6,0.2667,8,22,1.3624,0.5764,55.85,969.54,30
12.0,6.0,300.0,100.0,1.0,0.02,0.6,0.2667,8,22,1.6351,0.4764,34.83,414.56,30
12.0,6.0,300.0,250.0,1.0,0.02,0.6,0.2667,8,22,1.6351,0.4764,34.83,414.56,30
6.0,2.0,800.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.3479,1.3459,52.68,230.58,30
6.0,2.0,800.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.3479,1.3459,52.68,230.58,30
6.0,4.0,800.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.5434,1.2187,55.49,448.58,30
6.0,4.0,800.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.5434,1.2187,55.49,448.58,30
8.0,2.0,800.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.5511,1.1585,71.34,207.82,30
8.0,2.0,800.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.5511,1.1585,71.34,207.82,30
6.0,2.0,300.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.6957,0.8204,54.83,635.58,30
6.0,2.0,300.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.6957,0.8204,54.83,635.58,30
6.0,6.0,800.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.7227,1.1507,55.49,677.93,30
6.0,6.0,800.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.7227,1.1507,55.49,677.93,30
6.0,4.0,500.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.7497,0.9657,54.83,683.58,30
6.0,4.0,500.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.7497,0.9657,54.83,683.58,30
8.0,4.0,800.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.7611,1.0978,71.34,417.15,30
8.0,4.0,800.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.7611,1.0978,71.34,417.15,30
6.0,4.0,300.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.8258,0.7358,54.16,740.31,30
6.0,4.0,300.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.8258,0.7358,54.16,740.31,30
6.0,6.0,500.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.8384,0.8704,91.94,801.51,30
6.0,6.0,500.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.8384,0.8704,91.94,801.51,30
8.0,2.0,300.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.9402,0.7208,70.01,596.81,30
8.0,2.0,300.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.9402,0.7208,70.01,596.81,30
8.0,6.0,500.0,100.0,1.0,0.05,0.3,0.2333,7,23,0.9417,0.8117,105.94,735.53,30
8.0,6.0,500.0,250.0,1.0,0.05,0.3,0.2333,7,23,0.9417,0.8117,105.94,735.53,30
8.0,6.0,800.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.9778,1.0225,71.34,633.17,30
8.0,6.0,800.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.9778,1.0225,71.34,633.17,30
10.0,2.0,500.0,100.0,1.0,0.05,0.6,0.2333,7,23,0.9781,0.8221,101.57,496.48,30
10.0,2.0,500.0,250.0,1.0,0.05,0.6,0.2333,7,23,0.9781,0.8221,101.57,496.48,30
